State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,"Green Chilli","Green Chilly",FAQ,19/08/2025,1900,2000,1950
"Uttar Pradesh",Meerut,Meerut,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,19/08/2025,9670,9770,9720
"Uttar Pradesh",Meerut,Meerut,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",Non-FAQ,19/08/2025,8300,8500,8400
"Uttar Pradesh",Meerut,Meerut,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,19/08/2025,9800,9900,9850
"Uttar Pradesh",Meerut,Meerut,Cabbage,Cabbage,FAQ,19/08/2025,1500,1700,1600
"Uttar Pradesh",Meerut,Meerut,Pumpkin,Pumpkin,FAQ,19/08/2025,1200,1400,1300
"Uttar Pradesh",Meerut,Meerut,Raddish,Raddish,FAQ,19/08/2025,2100,2300,2200
"Uttar Pradesh",Mirzapur,Mirzapur,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,1645,1725,1685
"Uttar Pradesh",Mirzapur,Mirzapur,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1415,1500,1460
"Uttar Pradesh",Mirzapur,Mirzapur,"Green Chilli","Green Chilly",FAQ,19/08/2025,4700,4825,4775
"Uttar Pradesh",Mirzapur,Mirzapur,Rice,Coarse,FAQ,19/08/2025,3375,3445,3400
"Uttar Pradesh",Pillibhit,Pilibhit,Apple,Delicious,Medium,19/08/2025,9905,9980,9945
"Uttar Pradesh",Pillibhit,Pilibhit,Banana,"Banana - Ripe",Medium,19/08/2025,2740,2820,2785
"Uttar Pradesh",Pillibhit,Pilibhit,"Green Chilli","Green Chilly",FAQ,19/08/2025,4335,4415,4375
"Uttar Pradesh",Pillibhit,Pilibhit,Tomato,Local,Non-FAQ,19/08/2025,3975,4050,4010
"Uttar Pradesh",Pillibhit,Pilibhit,Wheat,Dara,Non-FAQ,19/08/2025,2365,2440,2400
"Uttar Pradesh",Pillibhit,Puranpur,Banana,"Banana - Ripe",Medium,19/08/2025,2740,2820,2780
"Uttar Pradesh",Pillibhit,Puranpur,Onion,Red,Non-FAQ,19/08/2025,1220,1295,1260
"Uttar Pradesh",Pillibhit,Puranpur,Rice,III,FAQ,19/08/2025,3430,3510,3470
"Uttar Pradesh",Pillibhit,Vishalpur,Onion,Red,Non-FAQ,19/08/2025,1190,1235,1210
"Uttar Pradesh",Pillibhit,Vishalpur,Potato,Desi,Non-FAQ,19/08/2025,890,915,900
"Uttar Pradesh",Pratapgarh,Pratapgarh,Lemon,Lemon,FAQ,19/08/2025,5100,5250,5150
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Mousambi(Sweet Lime)",Mousambi,Medium,19/08/2025,3400,3650,3500
"Uttar Pradesh",Pratapgarh,Pratapgarh,Onion,Red,FAQ,19/08/2025,1400,1550,1450
"Uttar Pradesh",Pratapgarh,Pratapgarh,Potato,Desi,FAQ,19/08/2025,900,1150,1000
"Uttar Pradesh",Pratapgarh,Pratapgarh,Wheat,Dara,FAQ,19/08/2025,2500,2680,2575
"Uttar Pradesh",Prayagraj,Ajuha,Onion,Red,FAQ,19/08/2025,1380,1500,1450
"Uttar Pradesh",Prayagraj,Sirsa,Fish,"Bata Putti",FAQ,19/08/2025,3200,3400,3300
"Uttar Pradesh",Raebarelli,Bachranwa,Onion,Red,FAQ,19/08/2025,1375,1415,1400
"Uttar Pradesh",Raebarelli,Bachranwa,Paddy(Dhan)(Common),Common,FAQ,19/08/2025,2275,2315,2300
"Uttar Pradesh",Raebarelli,Jayas,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,19/08/2025,10250,10300,10270
"Uttar Pradesh",Raebarelli,Jayas,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,1630,1660,1650
"Uttar Pradesh",Raebarelli,Jayas,Brinjal,Round/Long,FAQ,19/08/2025,1550,1575,1565
"Uttar Pradesh",Raebarelli,Jayas,Ginger(Green),"Green Ginger",FAQ,19/08/2025,3860,3900,3875
"Uttar Pradesh",Raebarelli,Jayas,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,19/08/2025,3180,3250,3200
"Uttar Pradesh",Raebarelli,Jayas,Potato,Desi,FAQ,19/08/2025,1125,1150,1140
"Uttar Pradesh",Raebarelli,Jayas,Rice,Common,FAQ,19/08/2025,3260,3300,3275
"Uttar Pradesh",Raebarelli,Jayas,Tomato,Hybrid,FAQ,19/08/2025,4050,4150,4100
"Uttar Pradesh",Raebarelli,Lalganj,Colacasia,Colacasia,FAQ,19/08/2025,1900,2100,2000
"Uttar Pradesh",Raebarelli,Raibareilly,Apple,"Kasmir/Shimla - II",Medium,19/08/2025,8150,8260,8200
"Uttar Pradesh",Raebarelli,Raibareilly,Banana,"Banana - Ripe",Medium,19/08/2025,2700,2800,2750
"Uttar Pradesh",Raebarelli,Raibareilly,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,19/08/2025,8800,8830,8815
"Uttar Pradesh",Raebarelli,Raibareilly,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1660,1700,1680
"Uttar Pradesh",Raebarelli,Raibareilly,"Green Chilli","Green Chilly",FAQ,19/08/2025,4500,4600,4560
"Uttar Pradesh",Raebarelli,Raibareilly,Guava,Guava,Medium,19/08/2025,2300,2350,2325
"Uttar Pradesh",Raebarelli,Raibareilly,"Mousambi(Sweet Lime)",Mousambi,Medium,19/08/2025,3100,3200,3160
"Uttar Pradesh",Raebarelli,Raibareilly,Paddy(Dhan)(Common),Common,FAQ,19/08/2025,2250,2305,2300
"Uttar Pradesh",Raebarelli,Raibareilly,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,19/08/2025,3300,3350,3325
"Uttar Pradesh",Rampur,Rampur,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1220,1310,1260
"Uttar Pradesh",Rampur,Rampur,Gur(Jaggery),Red,FAQ,19/08/2025,4250,4350,4300
"Uttar Pradesh",Rampur,Rampur,Onion,Red,FAQ,19/08/2025,1325,1425,1375
"Uttar Pradesh",Rampur,Vilaspur,Banana,"Banana - Ripe",Medium,19/08/2025,2000,2400,2200
"Uttar Pradesh",Saharanpur,Chutmalpur,Raddish,Raddish,FAQ,19/08/2025,1300,1500,1400
"Uttar Pradesh",Saharanpur,Gangoh,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,2100,2200,2150
"Uttar Pradesh",Saharanpur,Gangoh,"Green Chilli","Green Chilly",FAQ,19/08/2025,5500,6000,5600
"Uttar Pradesh",Saharanpur,Gangoh,Onion,Red,FAQ,19/08/2025,1200,1500,1450
"Uttar Pradesh",Saharanpur,Saharanpur,Apple,"Kasmir/Shimla - II",Medium,19/08/2025,7500,9000,8400
"Uttar Pradesh",Saharanpur,Saharanpur,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,1600,2000,1800
"Uttar Pradesh",Saharanpur,Saharanpur,Rice,III,FAQ,19/08/2025,3350,3630,3500
"Uttar Pradesh",Saharanpur,Saharanpur,Tomato,Hybrid,FAQ,19/08/2025,4000,4800,4400
"Uttar Pradesh",Sambhal,Bhehjoi,Wood,Eucalyptus,FAQ,19/08/2025,500,510,505
"Uttar Pradesh",Sambhal,Sambhal,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,500,1000,800
"Uttar Pradesh",Sambhal,Sambhal,Brinjal,Round/Long,FAQ,19/08/2025,700,950,850
"Uttar Pradesh",Sambhal,Sambhal,Cauliflower,Cauliflower,FAQ,19/08/2025,1000,1750,1500
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,"Green Chilli","Green Chilly",FAQ,19/08/2025,1700,2000,1800
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,Potato,Desi,FAQ,19/08/2025,1500,1800,1600
"Uttar Pradesh",Shahjahanpur,Puwaha,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1350,1400,1370
"Uttar Pradesh",Shahjahanpur,Puwaha,Brinjal,Round/Long,FAQ,19/08/2025,1600,1800,1700
"Uttar Pradesh",Shahjahanpur,Puwaha,Colacasia,Colacasia,FAQ,19/08/2025,2100,2200,2150
"Uttar Pradesh",Shahjahanpur,Puwaha,Ginger(Green),"Green Ginger",FAQ,19/08/2025,4200,4300,4250
"Uttar Pradesh",Shahjahanpur,Puwaha,"Green Chilli","Green Chilly",FAQ,19/08/2025,4300,4400,4350
"Uttar Pradesh",Shahjahanpur,Puwaha,Raddish,Raddish,FAQ,19/08/2025,2100,2200,2150
"Uttar Pradesh",Shahjahanpur,Shahjahanpur,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,19/08/2025,10200,10300,10250
"Uttar Pradesh",Shahjahanpur,Shahjahanpur,"Banana - Green","Banana - Green",FAQ,19/08/2025,1800,1900,1850
"Uttar Pradesh",Shahjahanpur,Shahjahanpur,Potato,Desi,FAQ,19/08/2025,1000,1100,1050
"Uttar Pradesh",Shahjahanpur,Tilhar,Brinjal,Round/Long,FAQ,19/08/2025,1640,1740,1695
"Uttar Pradesh",Shahjahanpur,Tilhar,Onion,Red,FAQ,19/08/2025,1330,1410,1370
"Uttar Pradesh",Shahjahanpur,Tilhar,Potato,Desi,FAQ,19/08/2025,1000,1080,1040
"Uttar Pradesh",Shahjahanpur,Tilhar,Potato,Desi,Non-FAQ,19/08/2025,950,995,980
"Uttar Pradesh",Shahjahanpur,Tilhar,Pumpkin,Pumpkin,FAQ,19/08/2025,1270,1370,1320
"Uttar Pradesh",Shamli,Kairana,"Green Chilli","Green Chilly",FAQ,19/08/2025,3000,3100,3050
"Uttar Pradesh",Shamli,Kairana,Guava,Guava,Medium,19/08/2025,1500,1600,1550
"Uttar Pradesh",Shamli,Khandhla,Brinjal,Round/Long,FAQ,19/08/2025,1400,1500,1450
"Uttar Pradesh",Shamli,Khandhla,Cabbage,Cabbage,FAQ,19/08/2025,450,500,475
"Uttar Pradesh",Shamli,Shamli,Apple,"Kasmir/Shimla - II",Medium,19/08/2025,8300,8500,8400
"Uttar Pradesh",Shamli,Shamli,"Barley (Jau)",Dara,FAQ,19/08/2025,2340,2420,2380
"Uttar Pradesh",Shamli,Shamli,Garlic,Garlic,FAQ,19/08/2025,6150,6250,6200
"Uttar Pradesh",Shamli,Shamli,Lemon,Lemon,FAQ,19/08/2025,4350,4450,4400
"Uttar Pradesh",Shamli,Shamli,Maize,Yellow,FAQ,19/08/2025,2360,2440,2400
"Uttar Pradesh",Shamli,Shamli,Onion,Red,Non-FAQ,19/08/2025,1250,1350,1300
"Uttar Pradesh",Shamli,Shamli,Papaya,Papaya,Medium,19/08/2025,2550,2650,2600
"Uttar Pradesh",Shamli,Shamli,Potato,Desi,FAQ,19/08/2025,1120,1200,1160
"Uttar Pradesh",Shamli,Shamli,Potato,Desi,Non-FAQ,19/08/2025,850,950,900
"Uttar Pradesh",Shamli,Shamli,Rice,III,FAQ,19/08/2025,3400,3500,3450
"Uttar Pradesh",Shravasti,Payagpur,Potato,Red,FAQ,19/08/2025,900,1100,1000
"Uttar Pradesh","Siddharth Nagar",Naugarh,"Banana - Green","Banana - Green",FAQ,19/08/2025,1810,1830,1820
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Onion,Nasik,FAQ,19/08/2025,1100,1200,1150
"Uttar Pradesh",Sitapur,Sitapur,Potato,Desi,FAQ,19/08/2025,1000,1200,1155
"Uttar Pradesh",Unnao,Bangarmau,Apple,"Kasmir/Shimla - II",Medium,19/08/2025,8850,8950,8900
"Uttar Pradesh",Unnao,Bangarmau,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,2300,2400,2350
"Uttar Pradesh",Unnao,Bangarmau,Pumpkin,Pumpkin,FAQ,19/08/2025,1420,1520,1470
"Uttar Pradesh",Unnao,Bangarmau,Rice,III,FAQ,19/08/2025,3130,3230,3180
Uttrakhand,Champawat,Tanakpur,Potato,Other,FAQ,19/08/2025,1100,1120,1110
Uttrakhand,Dehradoon,Dehradoon,Apple,Apple,Medium,19/08/2025,5500,8500,6500
Uttrakhand,Dehradoon,Dehradoon,"Bitter gourd",Other,FAQ,19/08/2025,1100,1450,1250
Uttrakhand,Dehradoon,Dehradoon,Brinjal,Round,FAQ,19/08/2025,550,850,650
Uttrakhand,Dehradoon,Dehradoon,Lemon,Other,FAQ,19/08/2025,4500,6500,5500
Uttrakhand,Dehradoon,Dehradoon,Potato,Chips,FAQ,19/08/2025,680,1000,800
Uttrakhand,Dehradoon,Dehradoon,Tomato,Sankar,FAQ,19/08/2025,950,1350,1250
Uttrakhand,Dehradoon,Rishikesh,Guava,Other,Small,19/08/2025,2500,3200,2800
Uttrakhand,Dehradoon,Rishikesh,"Mousambi(Sweet Lime)",Other,Small,19/08/2025,4000,4500,4200
Uttrakhand,Dehradoon,Rishikesh,Pumpkin,Other,FAQ,19/08/2025,1000,1500,1200
Uttrakhand,Dehradoon,Rishikesh,Raddish,Other,FAQ,19/08/2025,800,1650,1500
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Brinjal,Brinjal,FAQ,19/08/2025,1000,1400,1200
Uttrakhand,Haridwar,"Bhagwanpur(Naveen Mandi Sthal)",Potato,Other,Non-FAQ,19/08/2025,500,800,600
Uttrakhand,Haridwar,"Bhagwanpur(Naveen Mandi Sthal)",Tomato,Other,Non-FAQ,19/08/2025,500,800,600
Uttrakhand,Haridwar,"Haridwar Union","Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,1000,1400,1200
Uttrakhand,Haridwar,"Haridwar Union",Brinjal,Other,FAQ,19/08/2025,1000,1200,1100
Uttrakhand,Haridwar,"Haridwar Union",Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,800,1500,1200
Uttrakhand,Haridwar,"Haridwar Union",Lemon,Other,FAQ,19/08/2025,3000,3500,3200
Uttrakhand,Haridwar,"Haridwar Union","Mousambi(Sweet Lime)",Mousambi,Medium,19/08/2025,3500,4500,4000
Uttrakhand,Haridwar,"Haridwar Union",Pumpkin,Pumpkin,FAQ,19/08/2025,500,800,600
Uttrakhand,Haridwar,Roorkee,Beans,"Beans (Whole)",FAQ,19/08/2025,400,600,500
Uttrakhand,Haridwar,Roorkee,"Bhindi(Ladies Finger)",Other,FAQ,19/08/2025,600,800,700
Uttrakhand,Haridwar,Roorkee,Cauliflower,Other,FAQ,19/08/2025,700,1100,900
Uttrakhand,Nanital,Haldwani,Apple,Other,Large,19/08/2025,2200,7000,5000
Uttrakhand,Nanital,Haldwani,"Bottle gourd",Other,FAQ,19/08/2025,600,1000,800
Uttrakhand,Nanital,Haldwani,"Green Chilli",Other,FAQ,19/08/2025,1500,2500,2000
Uttrakhand,Nanital,Haldwani,Guava,Other,Large,19/08/2025,400,600,500
Uttrakhand,Nanital,Haldwani,Lemon,Other,FAQ,19/08/2025,3500,4500,4000
Uttrakhand,Nanital,Haldwani,Mango,Other,Large,19/08/2025,2500,3000,2800
Uttrakhand,Nanital,Haldwani,Pear(Marasebu),Other,Large,19/08/2025,800,1200,1000
Uttrakhand,Nanital,Ramnagar,Pumpkin,Other,FAQ,19/08/2025,1500,2000,1750
Uttrakhand,Nanital,Ramnagar,Tomato,Other,FAQ,19/08/2025,3000,3500,3250
Uttrakhand,UdhamSinghNagar,Bazpur,"Bottle gourd",Other,FAQ,19/08/2025,1500,1500,1500
Uttrakhand,UdhamSinghNagar,Bazpur,Rice,Common,FAQ,19/08/2025,2515,4000,3324
Uttrakhand,UdhamSinghNagar,Rudrapur,"Bhindi(Ladies Finger)",Other,FAQ,19/08/2025,1500,2000,1800
Uttrakhand,UdhamSinghNagar,Rudrapur,Ginger(Dry),Other,FAQ,19/08/2025,7000,10000,8000
Uttrakhand,UdhamSinghNagar,Rudrapur,Guava,Other,Medium,19/08/2025,4000,6000,5000
Uttrakhand,UdhamSinghNagar,Rudrapur,Lemon,Other,FAQ,19/08/2025,4000,6000,5000
Uttrakhand,UdhamSinghNagar,Rudrapur,Tomato,Other,FAQ,19/08/2025,4000,5000,4500
Uttrakhand,UdhamSinghNagar,Sitarganj,"Pointed gourd (Parval)",Other,FAQ,19/08/2025,2000,2500,2200
"West Bengal",Bankura,"Bankura Sadar","Masur Dal","Masur Dal",FAQ,19/08/2025,8500,9700,9600
"West Bengal",Bankura,"Bankura Sadar",Onion,Nasik,FAQ,19/08/2025,2100,2300,2200
"West Bengal",Bankura,Bishnupur(Bankura),Onion,Nasik,Non-FAQ,19/08/2025,2000,2500,2300
"West Bengal",Bankura,"Indus(Bankura Sadar)",Paddy(Dhan)(Common),Common,FAQ,19/08/2025,2150,2320,2300
"West Bengal",Bankura,"Indus(Bankura Sadar)","Sweet Pumpkin","Sweet Pumpkin",FAQ,19/08/2025,1500,1700,1650
"West Bengal",Bankura,Khatra,Potato,Jyoti,FAQ,19/08/2025,1060,1120,1080
"West Bengal",Bankura,Khatra,Rice,Common,FAQ,19/08/2025,3500,3700,3600
"West Bengal",Bankura,Khatra,"Sweet Pumpkin","Sweet Pumpkin",FAQ,19/08/2025,1800,2500,2200
"West Bengal",Birbhum,Rampurhat,Paddy(Dhan)(Common),Common,FAQ,19/08/2025,2300,2320,2310
"West Bengal",Coochbehar,Baxirhat,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,3600,3900,3700
"West Bengal",Coochbehar,Baxirhat,Brinjal,Brinjal,FAQ,19/08/2025,2800,3100,2900
"West Bengal",Coochbehar,Haldibari,"Green Chilli","Green Chilly",FAQ,19/08/2025,9500,10500,10000
"West Bengal",Coochbehar,Mathabhanga,"Pointed gourd (Parval)",Other,FAQ,19/08/2025,3200,3600,3400
"West Bengal",Darjeeling,Darjeeling,Cabbage,Other,FAQ,19/08/2025,2400,2600,2500
"West Bengal",Darjeeling,Karsiyang(Matigara),Carrot,Other,FAQ,19/08/2025,4500,5000,4800
"West Bengal",Darjeeling,Siliguri,Banana,Other,Large,19/08/2025,1800,2000,1900
"West Bengal",Darjeeling,Siliguri,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,19/08/2025,10900,11100,11000
"West Bengal",Darjeeling,Siliguri,"Green Chilli","Green Chilly",FAQ,19/08/2025,7000,8000,7500
"West Bengal",Darjeeling,Siliguri,"Masur Dal","Masur Dal",FAQ,19/08/2025,9800,10100,10000
"West Bengal",Darjeeling,Siliguri,Potato,Jyoti,FAQ,19/08/2025,1140,1180,1160
"West Bengal",Darjeeling,Siliguri,"Squash(Chappal Kadoo)",Other,FAQ,19/08/2025,1300,1500,1400
"West Bengal",Hooghly,Pandua,Brinjal,Round/Long,FAQ,19/08/2025,4400,4750,4600
"West Bengal",Malda,"English Bazar","Lentil (Masur)(Whole)","Masur Dal",FAQ,19/08/2025,8700,9700,9000
"West Bengal",Malda,"English Bazar",Potato,Local,FAQ,19/08/2025,1100,1115,1110
"West Bengal",Malda,Samsi,Potato,Local,FAQ,19/08/2025,1100,1120,1110
"West Bengal",Medinipur(W),Ghatal,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,6000,6200,6100
"West Bengal",Medinipur(W),Ghatal,Potato,Jyoti,FAQ,19/08/2025,1400,1450,1420
"West Bengal",Nadia,Kalyani,Cabbage,Other,FAQ,19/08/2025,3000,4000,3500
"West Bengal",Nadia,Kalyani,"Sweet Pumpkin","Sweet Pumpkin",FAQ,19/08/2025,2000,2200,2100
"West Bengal","North 24 Parganas",Barasat,"Green Chilli",Other,FAQ,19/08/2025,9000,9000,9000
"West Bengal","North 24 Parganas",Barasat,Potato,Other,FAQ,19/08/2025,1460,1460,1460
"West Bengal","Paschim Bardhaman",Asansol,"Masur Dal","Masur Dal",FAQ,19/08/2025,9350,9600,9450
"West Bengal","Paschim Bardhaman",Asansol,Mustard,Other,Non-FAQ,19/08/2025,6200,6500,6365
"West Bengal","Paschim Bardhaman",Asansol,Onion,Nasik,FAQ,19/08/2025,1700,1850,1800
"West Bengal","Paschim Bardhaman",Asansol,Rice,Fine,FAQ,19/08/2025,4350,4550,4450
"West Bengal","Paschim Bardhaman",Asansol,Tomato,Hybrid,FAQ,19/08/2025,4350,4500,4450
"West Bengal","Paschim Bardhaman",Durgapur,"Masur Dal","Masur Dal",FAQ,19/08/2025,9450,9600,9500
"West Bengal","Paschim Bardhaman",Durgapur,Rice,Other,FAQ,19/08/2025,3000,3200,3100
"West Bengal","Uttar Dinajpur",Raiganj,Potato,Other,FAQ,19/08/2025,1100,1130,1120
"Andhra Pradesh",Chittor,Chittoor,Gur(Jaggery),"NO 2",FAQ,19/08/2025,3000,3500,3500
"Andhra Pradesh",Chittor,Palamaner,Cabbage,Cabbage,FAQ,19/08/2025,600,1000,800
"Andhra Pradesh",Chittor,Vayalapadu,Tomato,Hybrid,FAQ,19/08/2025,4000,4600,4200
"Andhra Pradesh","East Godavari",Ravulapelem,Banana,Bhushavali(Pacha),Large,19/08/2025,2100,2500,2300
"Andhra Pradesh",Krishna,Tiruvuru,Paddy(Dhan)(Common),Sona,FAQ,19/08/2025,2500,2900,2700
"Andhra Pradesh",Krishna,Tiruvuru,Rice,"1009 Kar",FAQ,19/08/2025,4500,4900,4700
"Andhra Pradesh",Kurnool,Kurnool,"Arhar (Tur/Red Gram)(Whole)",Local,FAQ,19/08/2025,3309,6390,6382
"Andhra Pradesh",Kurnool,Kurnool,Sunflower,Bold,Non-FAQ,19/08/2025,4519,4519,4519
Bihar,Madhubani,Jainagar,Onion,Medium,FAQ,19/08/2025,2400,2600,2500
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Brinjal,Other,FAQ,19/08/2025,1000,1800,1500
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Plum,Other,Medium,19/08/2025,5000,7000,6000
Gujarat,Ahmedabad,Ahmedabad,Beetroot,Other,FAQ,19/08/2025,1200,2500,2250
Gujarat,Ahmedabad,Ahmedabad,Brinjal,Other,FAQ,19/08/2025,500,1800,1350
Gujarat,Ahmedabad,Ahmedabad,Colacasia,Other,FAQ,19/08/2025,1500,2500,2300
Gujarat,Ahmedabad,Ahmedabad,Cucumbar(Kheera),Other,FAQ,19/08/2025,500,1200,950
Gujarat,Ahmedabad,Ahmedabad,"Mango (Raw-Ripe)",Other,FAQ,19/08/2025,11000,14000,12000
Gujarat,Ahmedabad,Ahmedabad,"Papaya (Raw)",Other,FAQ,19/08/2025,1000,1200,1100
Gujarat,Ahmedabad,Ahmedabad,"Pointed gourd (Parval)",Other,FAQ,19/08/2025,2000,3500,3000
Gujarat,Ahmedabad,Ahmedabad,"Sweet Potato",Other,FAQ,19/08/2025,1500,3000,2450
Gujarat,Ahmedabad,Ahmedabad,Tinda,Other,FAQ,19/08/2025,1500,6000,5000
Gujarat,Ahmedabad,Mandal,"Cummin Seed(Jeera)",Other,FAQ,19/08/2025,17005,18375,17750
Gujarat,Amreli,Babra,Cotton,"Shanker 6 (B) 30mm FIne",FAQ,19/08/2025,7600,8215,7905
Gujarat,Amreli,Bagasara,"Arhar (Tur/Red Gram)(Whole)","777 New Ind",Non-FAQ,19/08/2025,5000,5200,5100
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,FAQ,19/08/2025,2500,3500,2800
Gujarat,Amreli,Damnagar,Coriander(Leaves),Coriander,FAQ,19/08/2025,800,1100,1000
Gujarat,Amreli,Damnagar,Tomato,Local,Non-FAQ,19/08/2025,2500,4200,3500
Gujarat,Amreli,Savarkundla,"Bajra(Pearl Millet/Cumbu)",Deshi,FAQ,19/08/2025,1900,2950,2400
Gujarat,Amreli,Savarkundla,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,19/08/2025,5000,5800,5450
Gujarat,Anand,"Khambhat(Veg Yard Khambhat)",Drumstick,Other,FAQ,19/08/2025,3000,4000,3500
Gujarat,Anand,"Khambhat(Veg Yard Khambhat)","Green Chilli",Other,FAQ,19/08/2025,1000,2500,2000
Gujarat,Banaskanth,Thara,"Bajra(Pearl Millet/Cumbu)",Other,Non-FAQ,19/08/2025,1750,2575,2162.5
Gujarat,Banaskanth,Thara,"Castor Seed","Castor seed",FAQ,19/08/2025,6350,6560,6455
Gujarat,Banaskanth,Thara,Mustard,Other,FAQ,19/08/2025,5500,6175,5837.5
Gujarat,Banaskanth,Vadgam,Groundnut,Other,Non-FAQ,19/08/2025,3905,4355,4150
Gujarat,Bharuch,Jambusar,"Castor Seed",Other,FAQ,19/08/2025,5200,5600,5400
Gujarat,Bharuch,Jambusar,Maize,Other,FAQ,19/08/2025,2100,2300,2200
Gujarat,Bharuch,Jambusar(Kaavi),Jowar(Sorghum),Other,FAQ,19/08/2025,3300,3900,3600
Gujarat,Bhavnagar,Taleja,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,19/08/2025,17075,19290,18185
Gujarat,Bhavnagar,Taleja,Wheat,Kalyan,FAQ,19/08/2025,2000,2770,2385
Gujarat,Botad,Botad,"Bajra(Pearl Millet/Cumbu)",Other,Non-FAQ,19/08/2025,1950,1950,1950
Gujarat,"Chhota Udaipur",Kalediya,Cotton,"Shanker 6 (B) 30mm FIne",FAQ,19/08/2025,6800,6950,6900
Gujarat,Dahod,Dahod,"Bengal Gram(Gram)(Whole)",Other,FAQ,19/08/2025,6125,6150,6135
Gujarat,Dahod,Dahod,Wheat,Lokwan,FAQ,19/08/2025,2850,2900,2875
Gujarat,Dahod,"Dahod(Veg. Market)",Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,500,1500,1000
Gujarat,Dahod,"Dahod(Veg. Market)",Garlic,Other,FAQ,19/08/2025,3500,9500,6500
Gujarat,Dahod,"Dahod(Veg. Market)","Little gourd (Kundru)",Other,FAQ,19/08/2025,1000,2000,1500
Gujarat,"Devbhumi Dwarka","Jam Khambalia","Green Gram (Moong)(Whole)",Other,FAQ,19/08/2025,6500,7355,6750
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Guar,Other,FAQ,19/08/2025,4350,4600,4475
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,19/08/2025,2525,2625,2575
Gujarat,"Gir Somnath",Talalagir,"Green Chilli",Other,FAQ,19/08/2025,1000,3500,2000
Gujarat,Jamnagar,Dhrol,"Bengal Gram(Gram)(Whole)",Other,FAQ,19/08/2025,5250,5675,5465
Gujarat,Kheda,Kapadvanj,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,19/08/2025,1500,2450,1975
Gujarat,Kheda,Kapadvanj,Cauliflower,Other,FAQ,19/08/2025,2000,3000,2500
Gujarat,Kheda,Kapadvanj,Onion,Other,FAQ,19/08/2025,1000,1900,1400
Gujarat,Kheda,Kapadvanj,Tomato,Other,FAQ,19/08/2025,4000,4500,4200
Gujarat,Kheda,Nadiyad(Chaklasi),"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,1500,1800,1600
Gujarat,Kheda,Nadiyad(Chaklasi),Cauliflower,Cauliflower,FAQ,19/08/2025,1900,2300,2200
Gujarat,Kheda,Nadiyad(Chaklasi),Potato,Potato,FAQ,19/08/2025,1200,1300,1250
Gujarat,Kheda,Nadiyad(Piplag),Brinjal,Brinjal,FAQ,19/08/2025,1500,2000,1800
Gujarat,Kheda,Nadiyad(Piplag),Onion,Onion,Non-FAQ,19/08/2025,1200,1400,1300
Gujarat,Kheda,Nadiyad(Piplag),Tinda,Tinda,FAQ,19/08/2025,1500,2000,1700
Gujarat,Mehsana,Vijapur(Gojjariya),"Castor Seed",Other,FAQ,19/08/2025,6480,6480,6480
Gujarat,Navsari,Navsari,Banana,Amruthapani,Medium,19/08/2025,1250,2000,1625
Gujarat,Patan,Sami,"Castor Seed","Castor seed",FAQ,19/08/2025,6425,6515,6485
