State,Product,District,LGD Code,Category,Sector,Description,GI Status,Photo,Ministry/ Department
Karnataka,Spices,Uttara Kannada (Karwar),550,Primary,Agriculture,"From the warm, earthy notes of cumin and coriander to the fiery kick of red chillies and the sweet tang of cinnamon and cardamom, the Spices hub of Uttara Kannada (Karwar) is a sensory delight. With an abundance of rare and flavorful spices at its disposal, this fragrant and exotic hub is a paradise for food lovers and culinary enthusiasts alike.",No,https://drive.google.com/file/d/1lafP7ehMeIfUgMLv2MYTKfUKQNOudtCK/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Karnataka,Ayurvedic Medicine Mfg,Uttara Kannada (Karwar),550,Secondary,Others,"Uttara Kannada, nestled amidst lush forests and pristine coastline, is home to a thriving Ayurvedic medicine manufacturing industry. Here, traditional knowledge meets modern innovation, as skilled practitioners blend natural ingredients to create potent remedies. These Ayurvedic medicines, crafted with care and expertise, embody Uttara Kannada's commitment to holistic healing and wellness, offering effective solutions rooted in ancient wisdom for modern ailments.",No,https://drive.google.com/file/d/1XE4wHabshKHkZjSh0svk7NMGFKi2V3ss/view?usp=drive_link,Ministry of Ayush
Karnataka,Sandur Lambani Embroidery,Vijayanagara,738,Primary,Handloom,"Sandur Lambani Embroidery is a dazzling art form that originated in the Vijayanagara district of Karnataka, India. It is characterized by intricate needlework that showcases the vibrant colors and motifs of the Lambani community. The embroidery is crafted using a combination of chain, herringbone, and buttonhole stitches, creating stunning designs on fabrics such as silk, cotton, and chiffon.",Yes,https://drive.google.com/file/d/1Qmbi8saF84-P9Af2S4Hd8st6sM5gvy6a/view?usp=drive_link,DC Handloom
Karnataka,Resin,Vijayapura (Bijapur),530,Primary,Agriculture,"The resin of Vijayapura (Bijapur), Karnataka is a true natural wonder, a sap of life that flows from the bark of the region's majestic trees, to be harvested and transformed into a versatile and valuable substance that is used as a glue, varnish, or coating. With its rich amber hue, subtle aroma, and unique properties, this dynamic resin is a true work of art.",No,https://drive.google.com/file/d/1p3gaGnBiT0T7cvnHUmgyo3t5cgDO0BH0/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Karnataka,Agricultural Implements,Vijayapura (Bijapur),530,Secondary,Manufacturing,"Vijayapura, steeped in agricultural heritage, is renowned for its robust manufacturing of agricultural implements. Skilled craftsmen meticulously forge tools ranging from plows to harvesters, catering to the diverse needs of farmers. Each implement reflects Vijayapura's commitment to durability and efficiency, aiding in the region's agricultural productivity and prosperity. With a blend of tradition and innovation, Vijayapura's agricultural implements stand as essential companions in the farming community's journey towards sustainable agriculture.",No,https://drive.google.com/file/d/1AAGkjoJ4ZB2oE2Aml3GDZs5tpBd1sGyS/view?usp=drive_link,MSME
Karnataka,Pharmaceuticals,Yadagiri,635,Primary,Others,"Yadagiri, known for its fertile land and vibrant culture, is a hub for pharmaceutical manufacturing. Here, state-of-the-art facilities produce a wide range of medications, from essential drugs to specialized treatments. With a focus on quality and innovation, Yadagiri's pharmaceutical industry plays a crucial role in promoting public health and well-being, ensuring access to safe and effective medications for communities far and wide.",No,https://drive.google.com/file/d/10w-ZJ-juE2MsxjeARxRjAyj-ylMFYDYz/view?usp=drive_link,Department of Pharmaceuticals
Karnataka,Cotton and Cotton based Products,Yadagiri,635,Secondary,Textile,"Yadagiri, nestled amidst serene landscapes and fertile fields, thrives as a center for cotton cultivation and production. The region's skilled artisans transform locally grown cotton into a variety of high-quality products, including soft textiles, durable garments, and versatile household items. With a rich tradition of craftsmanship and a commitment to excellence, Yadagiri's cotton-based products epitomise comfort, style, and sustainability, reflecting the essence of rural prosperity and heritage.",No,https://drive.google.com/file/d/1sjsr8TOYcSc20BMrx6CbIeFK0DnT1Bm1/view?usp=drive_link,Ministry of Textile
Kerala,Coir products,Alappuzha,554,Primary,Handicraft,"Alappuzha, located in Kerala, is renowned as the heart of the state's thriving coir industry. In Alappuzha, one can witness the labor-intensive process of coconut husks being beaten to extract fibers used for creating beautiful mats and various coir products. This industry is the largest cottage industry in Kerala, offering employment opportunities to over a million people, with women primarily involved in yarn-spinning and men in product-weaving",Yes,https://drive.google.com/file/d/1OrB-XVfoZ3UrCoR2K9gLjrYdocwHlwMn/view?usp=drive_link,DC Handicraft
Kerala,Oleo Raisins,Ernakulam,555,Primary,Agriculture,"Ernakulam is popular for oleoresins as they have the same properties as the original spice, and can replace whole or ground spices without compromising aroma, flavour, or texture. Oleoresins are easy to store and transport because concentrated forms reduce space and bulk. They can be more heat stable than raw spices and have a longer shelf life due to lower moisture content. Thus, oleoresins have a lot of advantages over whole or ground spices and are a better alternative.",No,https://drive.google.com/file/d/1brQMyDzINJTLRUyj0lUSOPBjVy-US4GR/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Kerala,Spices,Idukki,556,Primary,Agriculture,"Idukki district in Kerala is renowned for its rich cultivation of spices. An interesting fact about this district is that it cultivates over twelve varieties of spices, including ginger, garlic, cardamom, vanilla, pepper, cinnamon, coffee, tea, clove, and nutmeg. Pinavu, the district's headquarters, is particularly famous for ginger, garlic, and cardamom, which are exported in large quantities to the Middle East. Idukki is known for its high-quality cardamom, a popular flavoring agent in various dishes and beverages.",No,https://drive.google.com/file/d/1U1GWRmMciwARFxW6v-LPK6H3WdaR64SS/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Kerala,Handloom Products,Kannur,557,Primary,Handloom,"Kannur district in Kerala, known as the 'Handloom City' or the 'Manchester of Kerala,' is renowned for its thriving handloom industry. An interesting fact about Kannur's handloom products is that they specialize in manufacturing furnishing fabrics, bedspreads, and other home textiles for export. Among their notable creations are the Kerchiefs, square-shaped accessories used to cover the head or tied around the neck. Kannur handloom products are celebrated for their exceptional quality and craftsmanship, earning a global reputation for their versatility and adaptability.",No,https://drive.google.com/file/d/19rGiFO8QJxXRCvx4-kdqRv0d0BRdL0uy/view?usp=drive_link,DC Handloom
Kerala,Cashew Products,Kasaragod,558,Primary,Food Processing,"Kasaragod district in Kerala is renowned for its thriving cashew plantations and processing industry. An interesting fact about Kasaragod's cashew products is that the region is known for producing cashew feni, a popular alcoholic beverage made from cashew fruit. The cashews grown in the fertile coastal soil of Kasaragod have a unique taste and are processed using traditional methods. From roasted and salted cashews to spicy variations, honey-roasted cashews, and chocolate-covered delights, Kasaragod offers a wide range of high-quality cashew products.",No,https://drive.google.com/file/d/15HeZgKqp4qC_40OaK1HT3IA_HhOArkDs/view?usp=drive_link,Ministry of Food Processing
Kerala,Cashew Nut Products,Kollam,559,Primary,Food Processing,"Kollam district in Kerala is a significant center for the cashew industry in India, housing numerous cashew processing factories. An interesting fact about Kollam's cashew industry is that it produces not only high-quality cashew nuts but also valuable by-products. Cashew nut oil, a by-product of cashew processing, finds application as a cooking oil in the food industry and as a moisturizer in the cosmetic industry. Additionally, Kollam is known for its delectable cashew candy, a popular sweet made from cashew nuts and sugar.",No,https://drive.google.com/file/d/13jPthrnmbXu7-EUJWVQ2QtJ7vw3Wrh3Z/view?usp=drive_link,Ministry of Food Processing
Kerala,Rubber Products,Kottayam,560,Primary,Manufacturing,"Kottayam district in Kerala is renowned for its thriving rubber industry. An interesting fact about the rubber products from Kottayam is that the district is a major producer of latex-based products. In addition to high-quality rubber sheets used in automotive, construction, and industrial sectors, Kottayam excels in manufacturing top-notch rubber mats. Moreover, the district is known for its diverse range of rubber gloves that find applications in healthcare, food processing, and industrial sectors, emphasizing its contribution to various fields.",No,https://drive.google.com/file/d/1svHvY-3hrPXhwllnSCvc-TxOOlb10uJZ/view?usp=drive_link,MSME
Kerala,Coconut Products,Kozhikode,561,Primary,Food Processing,"Kozhikode is famous for its traditional method of extracting coconut oil known as ""wooden chekku"" or ""ghani."" This age-old technique involves using a wooden press to extract oil from coconut kernels, resulting in pure and flavorful coconut oil. Along with coconut oil, Kozhikode produces a wide range of coconut-based products, including coconut milk, desiccated coconut, and coconut flour, which are renowned for their superior quality and are exported to various countries worldwide.",No,https://drive.google.com/file/d/1kgqF7R5AMKv0Pnx5fw0EMgbORjgsXEjf/view?usp=drive_link,Ministry of Food Processing
Kerala,Food Products,Malappuram,562,Primary,Food Processing,"Malappuram district in Kerala is renowned for its delectable food products, representing the diverse cuisine of the region. The Malabar Biriyani, a famous dish in the region, showcases the rich blend of spices, meat, and fragrant basmati rice. Pathiri, a rice flour bread, is a staple for breakfast or dinner. Kozhikode Halwa, a popular sweet treat, and Kallummakkaya Fry, a flavorful seafood dish made with mussels, are additional culinary delights from Malappuram.",No,https://drive.google.com/file/d/1RY2axWmfIKklNcewBvNhnSadpuWa5ptd/view?usp=drive_link,Ministry of Food Processing
Kerala,Palakkadan Matta Rice,Palakkad,563,Primary,Agriculture,"Matta Rice, also known as Palakkadan Matta Rice, hails from the Palakkad district of Kerala. An interesting fact about Matta Rice is its ancient lineage, tracing back thousands of years to traditional rice varieties. It has a distinctive reddish-brown color and is highly versatile, lending its unique flavor to popular dishes like Biriyani and Pulao. Matta Rice is not only delicious but also offers numerous health benefits, being rich in fiber, minerals, and vitamins. With its low glycemic index, it is a preferred choice for those seeking a nutritious and diabetes-friendly diet.",Yes,https://drive.google.com/file/d/1n8a2RuB6w3wQKA9ODuVzsrDO5kkVl9iR/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
